record_id,source_work,source_role,native_id,native_unit,inventory_bucket,repository,commit,definition_path,source_url,native_aliases_or_variants,asset_reference_paths,lineage,canonical_status,runtime_validation,extraction_note
robocasa::VeggieDipPrep,RoboCasa / RoboCasa365,native_benchmark,VeggieDipPrep,native_task_id,native_task_candidates,robocasa/robocasa,4f8a2980def75a55dff96b990745b83540425f09,robocasa/utils/dataset_registry.py,https://github.com/robocasa/robocasa/blob/4f8a2980def75a55dff96b990745b83540425f09/robocasa/utils/dataset_registry.py,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Official task catalogue ID, with dataset-registry membership recorded separately. A dataset subset is not the whole task bank; stage count is not measured difficulty."
robocasa::WaffleReheat,RoboCasa / RoboCasa365,native_benchmark,WaffleReheat,native_task_id,native_task_candidates,robocasa/robocasa,4f8a2980def75a55dff96b990745b83540425f09,robocasa/utils/dataset_registry.py,https://github.com/robocasa/robocasa/blob/4f8a2980def75a55dff96b990745b83540425f09/robocasa/utils/dataset_registry.py,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Official task catalogue ID, with dataset-registry membership recorded separately. A dataset subset is not the whole task bank; stage count is not measured difficulty."
robocasa::WarmCroissant,RoboCasa / RoboCasa365,native_benchmark,WarmCroissant,native_task_id,native_task_candidates,robocasa/robocasa,4f8a2980def75a55dff96b990745b83540425f09,robocasa/utils/dataset_registry.py,https://github.com/robocasa/robocasa/blob/4f8a2980def75a55dff96b990745b83540425f09/robocasa/utils/dataset_registry.py,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Official task catalogue ID, with dataset-registry membership recorded separately. A dataset subset is not the whole task bank; stage count is not measured difficulty."
robocasa::WashFish,RoboCasa / RoboCasa365,native_benchmark,WashFish,native_task_id,native_task_candidates,robocasa/robocasa,4f8a2980def75a55dff96b990745b83540425f09,robocasa/utils/dataset_registry.py,https://github.com/robocasa/robocasa/blob/4f8a2980def75a55dff96b990745b83540425f09/robocasa/utils/dataset_registry.py,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Official task catalogue ID, with dataset-registry membership recorded separately. A dataset subset is not the whole task bank; stage count is not measured difficulty."
robocasa::WashFruitColander,RoboCasa / RoboCasa365,native_benchmark,WashFruitColander,native_task_id,native_task_candidates,robocasa/robocasa,4f8a2980def75a55dff96b990745b83540425f09,robocasa/utils/dataset_registry.py,https://github.com/robocasa/robocasa/blob/4f8a2980def75a55dff96b990745b83540425f09/robocasa/utils/dataset_registry.py,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Official task catalogue ID, with dataset-registry membership recorded separately. A dataset subset is not the whole task bank; stage count is not measured difficulty."
robocasa::WashInSaucepan,RoboCasa / RoboCasa365,native_benchmark,WashInSaucepan,native_task_id,native_task_candidates,robocasa/robocasa,4f8a2980def75a55dff96b990745b83540425f09,docs/composite_tasks/task_attributes.json,https://github.com/robocasa/robocasa/blob/4f8a2980def75a55dff96b990745b83540425f09/docs/composite_tasks/task_attributes.json,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Official task catalogue ID, with dataset-registry membership recorded separately. A dataset subset is not the whole task bank; stage count is not measured difficulty."
robocasa::WashLettuce,RoboCasa / RoboCasa365,native_benchmark,WashLettuce,native_task_id,native_task_candidates,robocasa/robocasa,4f8a2980def75a55dff96b990745b83540425f09,robocasa/utils/dataset_registry.py,https://github.com/robocasa/robocasa/blob/4f8a2980def75a55dff96b990745b83540425f09/robocasa/utils/dataset_registry.py,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Official task catalogue ID, with dataset-registry membership recorded separately. A dataset subset is not the whole task bank; stage count is not measured difficulty."
robocasa::WeighIngredients,RoboCasa / RoboCasa365,native_benchmark,WeighIngredients,native_task_id,native_task_candidates,robocasa/robocasa,4f8a2980def75a55dff96b990745b83540425f09,robocasa/utils/dataset_registry.py,https://github.com/robocasa/robocasa/blob/4f8a2980def75a55dff96b990745b83540425f09/robocasa/utils/dataset_registry.py,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Official task catalogue ID, with dataset-registry membership recorded separately. A dataset subset is not the whole task bank; stage count is not measured difficulty."
robocasa::WipeTable,RoboCasa / RoboCasa365,native_benchmark,WipeTable,native_task_id,native_task_candidates,robocasa/robocasa,4f8a2980def75a55dff96b990745b83540425f09,docs/composite_tasks/task_attributes.json,https://github.com/robocasa/robocasa/blob/4f8a2980def75a55dff96b990745b83540425f09/docs/composite_tasks/task_attributes.json,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Official task catalogue ID, with dataset-registry membership recorded separately. A dataset subset is not the whole task bank; stage count is not measured difficulty."
robocasa::YogurtDelightPrep,RoboCasa / RoboCasa365,native_benchmark,YogurtDelightPrep,native_task_id,native_task_candidates,robocasa/robocasa,4f8a2980def75a55dff96b990745b83540425f09,robocasa/utils/dataset_registry.py,https://github.com/robocasa/robocasa/blob/4f8a2980def75a55dff96b990745b83540425f09/robocasa/utils/dataset_registry.py,[],[],[],not_normalized_or_cross_work_deduplicated,not_executed,"Official task catalogue ID, with dataset-registry membership recorded separately. A dataset subset is not the whole task bank; stage count is not measured difficulty."
rlbench::basketball_in_hoop,RLBench,native_benchmark,basketball_in_hoop,native_task_class,native_task_candidates,stepjam/RLBench,02720bba4c73fe02eb75df946b8791b806028a9d,rlbench/tasks/basketball_in_hoop.py,https://github.com/stepjam/RLBench/blob/02720bba4c73fe02eb75df946b8791b806028a9d/rlbench/tasks/basketball_in_hoop.py,[],"[""rlbench/task_ttms/basketball_in_hoop.ttm""]",[],not_normalized_or_cross_work_deduplicated,not_executed,Task subclass statically found; TTM reference presence does not prove the asset was downloaded or the task is solvable.
rlbench::beat_the_buzz,RLBench,native_benchmark,beat_the_buzz,native_task_class,native_task_candidates,stepjam/RLBench,02720bba4c73fe02eb75df946b8791b806028a9d,rlbench/tasks/beat_the_buzz.py,https://github.com/stepjam/RLBench/blob/02720bba4c73fe02eb75df946b8791b806028a9d/rlbench/tasks/beat_the_buzz.py,[],"[""rlbench/task_ttms/beat_the_buzz.ttm""]",[],not_normalized_or_cross_work_deduplicated,not_executed,Task subclass statically found; TTM reference presence does not prove the asset was downloaded or the task is solvable.
rlbench::block_pyramid,RLBench,native_benchmark,block_pyramid,native_task_class,native_task_candidates,stepjam/RLBench,02720bba4c73fe02eb75df946b8791b806028a9d,rlbench/tasks/block_pyramid.py,https://github.com/stepjam/RLBench/blob/02720bba4c73fe02eb75df946b8791b806028a9d/rlbench/tasks/block_pyramid.py,[],"[""rlbench/task_ttms/block_pyramid.ttm""]",[],not_normalized_or_cross_work_deduplicated,not_executed,Task subclass statically found; TTM reference presence does not prove the asset was downloaded or the task is solvable.
rlbench::change_channel,RLBench,native_benchmark,change_channel,native_task_class,native_task_candidates,stepjam/RLBench,02720bba4c73fe02eb75df946b8791b806028a9d,rlbench/tasks/change_channel.py,https://github.com/stepjam/RLBench/blob/02720bba4c73fe02eb75df946b8791b806028a9d/rlbench/tasks/change_channel.py,[],"[""rlbench/task_ttms/change_channel.ttm""]",[],not_normalized_or_cross_work_deduplicated,not_executed,Task subclass statically found; TTM reference presence does not prove the asset was downloaded or the task is solvable.
rlbench::change_clock,RLBench,native_benchmark,change_clock,native_task_class,native_task_candidates,stepjam/RLBench,02720bba4c73fe02eb75df946b8791b806028a9d,rlbench/tasks/change_clock.py,https://github.com/stepjam/RLBench/blob/02720bba4c73fe02eb75df946b8791b806028a9d/rlbench/tasks/change_clock.py,[],"[""rlbench/task_ttms/change_clock.ttm""]",[],not_normalized_or_cross_work_deduplicated,not_executed,Task subclass statically found; TTM reference presence does not prove the asset was downloaded or the task is solvable.
rlbench::close_box,RLBench,native_benchmark,close_box,native_task_class,native_task_candidates,stepjam/RLBench,02720bba4c73fe02eb75df946b8791b806028a9d,rlbench/tasks/close_box.py,https://github.com/stepjam/RLBench/blob/02720bba4c73fe02eb75df946b8791b806028a9d/rlbench/tasks/close_box.py,[],"[""rlbench/task_ttms/close_box.ttm""]",[],not_normalized_or_cross_work_deduplicated,not_executed,Task subclass statically found; TTM reference presence does not prove the asset was downloaded or the task is solvable.
rlbench::close_door,RLBench,native_benchmark,close_door,native_task_class,native_task_candidates,stepjam/RLBench,02720bba4c73fe02eb75df946b8791b806028a9d,rlbench/tasks/close_door.py,https://github.com/stepjam/RLBench/blob/02720bba4c73fe02eb75df946b8791b806028a9d/rlbench/tasks/close_door.py,[],"[""rlbench/task_ttms/close_door.ttm""]",[],not_normalized_or_cross_work_deduplicated,not_executed,Task subclass statically found; TTM reference presence does not prove the asset was downloaded or the task is solvable.
rlbench::close_drawer,RLBench,native_benchmark,close_drawer,native_task_class,native_task_candidates,stepjam/RLBench,02720bba4c73fe02eb75df946b8791b806028a9d,rlbench/tasks/close_drawer.py,https://github.com/stepjam/RLBench/blob/02720bba4c73fe02eb75df946b8791b806028a9d/rlbench/tasks/close_drawer.py,[],"[""rlbench/task_ttms/close_drawer.ttm""]",[],not_normalized_or_cross_work_deduplicated,not_executed,Task subclass statically found; TTM reference presence does not prove the asset was downloaded or the task is solvable.
rlbench::close_fridge,RLBench,native_benchmark,close_fridge,native_task_class,native_task_candidates,stepjam/RLBench,02720bba4c73fe02eb75df946b8791b806028a9d,rlbench/tasks/close_fridge.py,https://github.com/stepjam/RLBench/blob/02720bba4c73fe02eb75df946b8791b806028a9d/rlbench/tasks/close_fridge.py,[],"[""rlbench/task_ttms/close_fridge.ttm""]",[],not_normalized_or_cross_work_deduplicated,not_executed,Task subclass statically found; TTM reference presence does not prove the asset was downloaded or the task is solvable.
rlbench::close_grill,RLBench,native_benchmark,close_grill,native_task_class,native_task_candidates,stepjam/RLBench,02720bba4c73fe02eb75df946b8791b806028a9d,rlbench/tasks/close_grill.py,https://github.com/stepjam/RLBench/blob/02720bba4c73fe02eb75df946b8791b806028a9d/rlbench/tasks/close_grill.py,[],"[""rlbench/task_ttms/close_grill.ttm""]",[],not_normalized_or_cross_work_deduplicated,not_executed,Task subclass statically found; TTM reference presence does not prove the asset was downloaded or the task is solvable.
rlbench::close_jar,RLBench,native_benchmark,close_jar,native_task_class,native_task_candidates,stepjam/RLBench,02720bba4c73fe02eb75df946b8791b806028a9d,rlbench/tasks/close_jar.py,https://github.com/stepjam/RLBench/blob/02720bba4c73fe02eb75df946b8791b806028a9d/rlbench/tasks/close_jar.py,[],"[""rlbench/task_ttms/close_jar.ttm""]",[],not_normalized_or_cross_work_deduplicated,not_executed,Task subclass statically found; TTM reference presence does not prove the asset was downloaded or the task is solvable.
rlbench::close_laptop_lid,RLBench,native_benchmark,close_laptop_lid,native_task_class,native_task_candidates,stepjam/RLBench,02720bba4c73fe02eb75df946b8791b806028a9d,rlbench/tasks/close_laptop_lid.py,https://github.com/stepjam/RLBench/blob/02720bba4c73fe02eb75df946b8791b806028a9d/rlbench/tasks/close_laptop_lid.py,[],"[""rlbench/task_ttms/close_laptop_lid.ttm""]",[],not_normalized_or_cross_work_deduplicated,not_executed,Task subclass statically found; TTM reference presence does not prove the asset was downloaded or the task is solvable.
rlbench::close_microwave,RLBench,native_benchmark,close_microwave,native_task_class,native_task_candidates,stepjam/RLBench,02720bba4c73fe02eb75df946b8791b806028a9d,rlbench/tasks/close_microwave.py,https://github.com/stepjam/RLBench/blob/02720bba4c73fe02eb75df946b8791b806028a9d/rlbench/tasks/close_microwave.py,[],"[""rlbench/task_ttms/close_microwave.ttm""]",[],not_normalized_or_cross_work_deduplicated,not_executed,Task subclass statically found; TTM reference presence does not prove the asset was downloaded or the task is solvable.
rlbench::empty_container,RLBench,native_benchmark,empty_container,native_task_class,native_task_candidates,stepjam/RLBench,02720bba4c73fe02eb75df946b8791b806028a9d,rlbench/tasks/empty_container.py,https://github.com/stepjam/RLBench/blob/02720bba4c73fe02eb75df946b8791b806028a9d/rlbench/tasks/empty_container.py,[],"[""rlbench/task_ttms/empty_container.ttm""]",[],not_normalized_or_cross_work_deduplicated,not_executed,Task subclass statically found; TTM reference presence does not prove the asset was downloaded or the task is solvable.
rlbench::empty_dishwasher,RLBench,native_benchmark,empty_dishwasher,native_task_class,native_task_candidates,stepjam/RLBench,02720bba4c73fe02eb75df946b8791b806028a9d,rlbench/tasks/empty_dishwasher.py,https://github.com/stepjam/RLBench/blob/02720bba4c73fe02eb75df946b8791b806028a9d/rlbench/tasks/empty_dishwasher.py,[],"[""rlbench/task_ttms/empty_dishwasher.ttm""]",[],not_normalized_or_cross_work_deduplicated,not_executed,Task subclass statically found; TTM reference presence does not prove the asset was downloaded or the task is solvable.
rlbench::get_ice_from_fridge,RLBench,native_benchmark,get_ice_from_fridge,native_task_class,native_task_candidates,stepjam/RLBench,02720bba4c73fe02eb75df946b8791b806028a9d,rlbench/tasks/get_ice_from_fridge.py,https://github.com/stepjam/RLBench/blob/02720bba4c73fe02eb75df946b8791b806028a9d/rlbench/tasks/get_ice_from_fridge.py,[],"[""rlbench/task_ttms/get_ice_from_fridge.ttm""]",[],not_normalized_or_cross_work_deduplicated,not_executed,Task subclass statically found; TTM reference presence does not prove the asset was downloaded or the task is solvable.
rlbench::hang_frame_on_hanger,RLBench,native_benchmark,hang_frame_on_hanger,native_task_class,native_task_candidates,stepjam/RLBench,02720bba4c73fe02eb75df946b8791b806028a9d,rlbench/tasks/hang_frame_on_hanger.py,https://github.com/stepjam/RLBench/blob/02720bba4c73fe02eb75df946b8791b806028a9d/rlbench/tasks/hang_frame_on_hanger.py,[],"[""rlbench/task_ttms/hang_frame_on_hanger.ttm""]",[],not_normalized_or_cross_work_deduplicated,not_executed,Task subclass statically found; TTM reference presence does not prove the asset was downloaded or the task is solvable.
